uuid,latitude,longitude,stake_weight
a2e91360-2750-4684-923d-22ce71fae70c,51.5085,-0.1257,1
eac46431-e235-4b99-baa0-7b69c51e6f4d,38.9170,-119.9865,1
b419bf87-c7a9-48a1-9204-d9cec0486a55,28.0091,-82.5034,1
342c9b51-8378-4b78-ad1a-46dbf953f0c5,53.5501,-113.4687,1
973a4e5b-2bfe-491c-a654-8fe63070af61,26.2729,-80.2603,1
1e56d3e0-5b54-417a-b881-f03e13833b50,41.3888,2.1590,1
2d8f7df7-ab63-40e7-861b-2024f42d4f2f,28.1331,-80.7112,1
34171d84-aefa-4fbe-8674-cc09ced35ff2,39.9612,-82.9988,1
3e8d5cc1-058f-48d5-bc6c-8ce5cbce8a00,40.7968,-74.4815,1
367216cc-e64e-49cd-bc54-763d95e73dca,45.8399,-119.7006,1
2d481381-17c2-4ecf-b3c3-88b0ea97b417,43.5513,7.0127,1
dd26fc80-f118-44cf-ba90-9b89566f7ab9,51.6445,-0.0465,1
ceaa4eb4-0cc1-478f-87b3-0ff86bdbf27a,49.2497,-123.1193,1
5cf09a14-2ae2-4640-b2c0-09dd2bd28bec,13.7540,100.5014,1
6b629942-5549-4f9b-9878-0d8a7316787b,13.7540,100.5014,1
8b5083c6-0cf7-4740-b75b-f884bd74fc52,43.5789,-79.6583,1
3c498c62-3c1c-4937-afa5-ca598aac75d2,43.5789,-79.6583,1
61348f4e-f44b-4fee-97b1-9a98ebf02b2c,-34.9287,138.5986,1
912f07b3-bcbf-4608-b402-aa5827d4f00d,60.1695,24.9354,1
c9551d06-52e6-4be0-aeaf-e4e82c057313,51.5085,-0.1257,1
8a49241f-9e25-407a-9969-b9cf991ce029,37.5630,-122.3255,1
a4f7c0ee-2fef-4d76-a5f7-0768b7c2785d,51.0500,3.7167,1
f3740a63-d154-486c-99fe-1321bed62463,51.3225,4.9447,1
ea34f972-c84e-45ed-81d6-2b5d2ac7db1b,28.5974,-81.3036,1
20051908-416e-4ad5-b690-6474b18aa26d,35.6895,139.6917,1
ea8ec386-76bd-49b3-a251-b5f99724076f,37.7749,-122.4194,1
7d95e84b-0fcc-4349-a8af-6f45f0a98281,49.4453,11.0222,1
aaf3be70-16dd-4d37-83e4-c8d8ad3b6a0e,35.6895,139.6917,1
9134dc1a-592b-4a2a-ae9b-33e1c296d413,27.9951,-82.4046,1
2ebedeb7-2512-4e91-aef5-d5e47076c863,28.0091,-82.5034,1
f375dda0-7d84-4fe0-8f1d-21a45e265b80,60.1695,24.9354,1
13ce90c9-aee9-4a04-9b4b-aa68536a253d,33.7523,-117.8541,1
307a02e4-e4f5-418a-bab4-896a50df821f,39.0437,-77.4875,1
0918c604-7b21-40f2-964c-aef8c1a0616e,51.2217,6.7762,1
fd5ac90e-ab1d-4c1f-b03c-6d8e1fe3ae56,39.0437,-77.4875,1
c6431c3d-5e98-4cef-ba25-63f3090b287d,48.1952,16.3503,1
682606b7-d225-4559-b565-3aa421d81b90,50.6564,10.6605,1
661cc37d-9629-4436-a057-685d2dcb4c22,41.8798,-87.6285,1
86430b83-27c7-4244-ab16-5b6aef7ec486,39.0437,-77.4875,1
32d0f11b-7fa0-440e-89ce-bbe9eee5ba1f,50.4779,12.3713,1
b4ca5758-f7de-4d2e-a0b3-ef8913b7f12e,59.7439,10.2045,1
1764ba87-65fc-48d2-adad-8020ee616c95,46.9918,6.9310,1
fb652be4-24f1-4369-b43c-68a3bd519816,34.0122,-117.6889,1
5e782ab3-2a24-4140-8933-539ec4515723,39.9075,116.3972,1
d7511fdb-ea2b-49a5-9c39-0300962f1c21,31.2222,121.4581,1
513d6693-cb56-4a54-95d9-0b817b81150d,34.1472,-118.8383,1
93ea3262-0af6-4611-8bc6-df35d12ea7a8,44.4323,26.1063,1
f7cb4d7a-d361-420d-832a-9dcdd5ab34bd,51.5085,-0.1257,1
5b7c2b8a-2c21-460e-ab36-0e7085d3d0d5,60.1695,24.9354,1
c6029140-80e8-4e48-a178-e286d51178b1,60.1695,24.9354,1
9074470c-13f1-43bf-9633-9500d57ef930,40.7143,-74.0060,1
c79bbf96-a594-497e-b7c1-ad2c6a344c0b,37.4565,126.7052,1
ce479d4b-95c6-41ee-99d9-328c9d0a3eae,35.6895,139.6917,1
bbe88a05-8b03-42a9-8919-6a4693785d70,50.1155,8.6842,1
7b6b6e5d-d19f-47a7-94d9-d6239edd2138,38.9687,-77.3411,1
6a6b7933-4add-47f2-9880-fe408ff2de0f,53.3331,-6.2489,1
facf33c4-4f52-423c-a4fa-803d2ae05db0,41.1384,-81.8637,1
f3248b4d-4fff-428e-ae29-37e802b7e773,55.9521,-3.1965,1
6332d1ea-63e2-48e9-b2f7-f780c11f96d3,40.2584,-76.8039,1
8f84a2fb-f2ec-401d-afa2-457601cb4f30,44.9800,-93.2638,1
8634966b-a6b4-4a25-88ef-c9b8f7321602,36.1750,-115.1372,1
17580abc-839a-4950-84a1-0e950df2556c,33.4484,-112.0740,1
80ec5609-0e31-49b1-8b87-a9058e733dbc,41.6142,-81.1490,1
b0c98d4c-1e08-4e7f-bb43-f6a4ccdccbb7,52.3740,4.8897,1
a49e6b92-9ba5-4789-88cc-9b1f571681ad,19.4285,-99.1277,1
d90a1b66-d480-493f-b6e5-1627a9fea4d7,60.1695,24.9354,1
0ea48a63-f2c7-425f-8430-d209bcbd6ff6,53.5501,-113.4687,1
511260ce-8593-42a1-947a-49ae74798c01,50.4779,12.3713,1
3e5bce9e-4fe4-4170-a31f-d7a65a9b9dce,47.9757,16.3219,1
0445e6e7-be92-4411-a94f-9672e0ff3a07,46.0511,14.5051,1
3891477e-1a31-403c-be6f-b60c0b2cd6f7,38.9687,-77.3411,1
499e61cd-42fe-459f-9b36-b7cee7a19142,47.2425,8.7234,1
3ab8b634-1b5f-4c08-9224-dce2ef390c40,39.0437,-77.4875,1
27c84ee2-2485-415b-881f-42a1c4f80edd,53.6859,9.9804,1
70668962-935d-4f63-b1b9-6b44fd4bce1e,53.6859,9.9804,1
94ead1d8-b399-4b57-a551-13853acf22b1,50.4779,12.3713,1
2fd444a7-9232-496a-8892-88841477a37b,22.2783,114.1747,1
d09d2b80-50b3-4ac9-873d-67eb3f011497,40.7143,-74.0060,1
a70ce76d-a14a-4a06-b9ba-15804af3a0eb,1.2897,103.8501,1
1557630e-fb7f-4b7e-8970-8227a8f331ed,-27.5535,152.9289,1
58921697-e8a4-424d-bc26-a6a10dc18d15,1.2897,103.8501,1
b1dcfbd1-74c0-4edc-b6cc-b464aa7f29dd,43.7064,-79.3986,1
1de976a8-59b0-41f1-92d9-1cd89d745e65,59.4370,24.7535,1
b05ac8f6-1536-477d-87c8-652030781269,40.7143,-74.0060,1
b642378e-167b-4824-ab9c-b8d13156703f,50.4779,12.3713,1
24aa42b1-f234-489c-88e4-ce328c498187,45.5088,-73.5878,1
e973bb5d-d902-46db-aa8d-79c9483754cb,45.5088,-73.5878,1
d48b2729-2e80-491c-a404-5ed12ce42a49,47.4984,19.0404,1
880707fd-4044-425a-b1d4-68663988fcc8,51.2217,6.7762,1
81d61283-abd3-4033-943f-b9960cbc01dd,49.4453,11.0222,1
10af42d3-b9c5-4e95-9a11-20a92b05d2b7,20.7646,-156.4458,1
3984bce0-c984-40b3-b98d-0b3d2a7f5382,53.3331,-6.2489,1
576c9de8-e29d-44e7-9768-76877f2b667c,32.7831,-96.8067,1
ddde19ce-5f4a-4f68-982e-2ecd455832d3,38.9687,-77.3411,1
f00f0a2e-0e8e-41ca-a746-9d0a0990c8bd,42.0167,23.1000,1
bbbf12e9-4357-4518-aaa5-10492155d087,-26.2023,28.0436,1
b433da85-d133-4cbc-be0c-1899560c62f7,49.4542,11.0775,1
2716c57e-4903-4b23-a030-86c8b7191aed,39.0437,-77.4875,1
c7814700-c5da-4c3e-9fab-40551cd04740,45.5234,-122.6762,1
4449fea0-71fc-41db-9120-6c8e0c1c80ef,60.1695,24.9354,1
